,Date,Index
199,2017-07-19,2273.43
200,2017-07-20,2817.6
201,2017-07-21,2667.76
202,2017-07-22,2810.12
203,2017-07-23,2730.4
204,2017-07-24,2754.86
205,2017-07-25,2576.48
206,2017-07-26,2529.45
207,2017-07-27,2671.78
208,2017-07-28,2809.01
209,2017-07-29,2726.45
210,2017-07-30,2757.18
211,2017-07-31,2875.34
212,2017-08-01,2718.26
213,2017-08-02,2710.67
214,2017-08-03,2804.73
215,2017-08-04,2895.89
216,2017-08-05,3252.91
217,2017-08-06,3213.94
218,2017-08-07,3378.94
219,2017-08-08,3419.94
220,2017-08-09,3342.47
221,2017-08-10,3381.28
222,2017-08-11,3650.62
223,2017-08-12,3884.71
224,2017-08-13,4073.26
225,2017-08-14,4325.13
226,2017-08-15,4181.93
227,2017-08-16,4376.63
228,2017-08-17,4331.69
229,2017-08-18,4160.62
230,2017-08-19,4193.7
231,2017-08-20,4087.66
232,2017-08-21,4001.74
233,2017-08-22,4100.52
234,2017-08-23,4151.52
235,2017-08-24,4334.68
236,2017-08-25,4371.6
237,2017-08-26,4352.4
238,2017-08-27,4382.88
239,2017-08-28,4382.66
240,2017-08-29,4579.02
241,2017-08-30,4565.3
242,2017-08-31,4703.39
243,2017-09-01,4892.01
244,2017-09-02,4578.77
245,2017-09-03,4582.96
246,2017-09-04,4236.31
247,2017-09-05,4376.53
248,2017-09-06,4597.12
249,2017-09-07,4599.88
250,2017-09-08,4228.75
251,2017-09-09,4226.06
252,2017-09-10,4122.94
253,2017-09-11,4161.27
254,2017-09-12,4130.81
255,2017-09-13,3882.59
256,2017-09-14,3154.95
257,2017-09-15,3637.52
258,2017-09-16,3625.04
259,2017-09-17,3582.88
260,2017-09-18,4065.2
261,2017-09-19,3924.97
262,2017-09-20,3905.95
263,2017-09-21,3631.04
264,2017-09-22,3630.7
265,2017-09-23,3792.4
266,2017-09-24,3682.84
267,2017-09-25,3926.07
268,2017-09-26,3892.35
269,2017-09-27,4200.67
270,2017-09-28,4174.73
271,2017-09-29,4163.07
272,2017-09-30,4338.71
273,2017-10-01,4403.74
274,2017-10-02,4409.32
275,2017-10-03,4317.48
276,2017-10-04,4229.36
277,2017-10-05,4328.41
278,2017-10-06,4370.81
279,2017-10-07,4426.89
280,2017-10-08,4610.48
281,2017-10-09,4772.02
282,2017-10-10,4781.99
283,2017-10-11,4826.48
284,2017-10-12,5446.91
285,2017-10-13,5647.21
286,2017-10-14,5831.79
287,2017-10-15,5678.19
288,2017-10-16,5725.59
289,2017-10-17,5605.51
290,2017-10-18,5590.69
291,2017-10-19,5708.52
292,2017-10-20,6011.45
293,2017-10-21,6031.6
294,2017-10-22,6008.42
295,2017-10-23,5930.32
296,2017-10-24,5526.64
297,2017-10-25,5750.8
298,2017-10-26,5904.83
299,2017-10-27,5780.9
300,2017-10-28,5753.09
301,2017-10-29,6153.85
302,2017-10-30,6130.53
303,2017-10-31,6468.4
304,2017-11-01,6767.31
305,2017-11-02,7078.5
306,2017-11-03,7207.76
307,2017-11-04,7379.95
308,2017-11-05,7407.41
309,2017-11-06,7022.76
310,2017-11-07,7144.38
311,2017-11-08,7459.69
312,2017-11-09,7143.58
313,2017-11-10,6618.14
314,2017-11-11,6357.6
315,2017-11-12,5950.07
316,2017-11-13,6559.49
317,2017-11-14,6635.75
318,2017-11-15,7315.54
319,2017-11-16,7871.69
320,2017-11-17,7708.99
321,2017-11-18,7790.15
322,2017-11-19,8036.49
323,2017-11-20,8200.64
324,2017-11-21,8071.26
325,2017-11-22,8253.55
326,2017-11-23,8038.77
327,2017-11-24,8253.69
328,2017-11-25,8790.92
329,2017-11-26,9330.55
330,2017-11-27,9818.35
331,2017-11-28,10058.8
332,2017-11-29,9888.61
333,2017-11-30,10233.6
334,2017-12-01,10975.6
335,2017-12-02,11074.6
336,2017-12-03,11323.2
337,2017-12-04,11657.2
338,2017-12-05,11916.7
339,2017-12-06,14291.5
340,2017-12-07,17899.7
341,2017-12-08,16569.4
342,2017-12-09,15178.2
343,2017-12-10,15455.4
344,2017-12-11,16936.8
345,2017-12-12,17415.4
346,2017-12-13,16408.2
347,2017-12-14,16564.0
348,2017-12-15,17706.9
349,2017-12-16,19497.4
350,2017-12-17,19140.8
351,2017-12-18,19114.2
352,2017-12-19,17776.7
353,2017-12-20,16624.6
354,2017-12-21,15802.9
355,2017-12-22,13831.8
356,2017-12-23,14699.2
357,2017-12-24,13925.8
358,2017-12-25,14026.6
359,2017-12-26,16099.8
360,2017-12-27,15838.5
361,2017-12-28,14606.5
362,2017-12-29,14656.2
363,2017-12-30,12952.2
364,2017-12-31,14156.4
365,2018-01-01,13657.2
366,2018-01-02,14982.1
367,2018-01-03,15201.0
368,2018-01-04,15599.2
369,2018-01-05,17429.5
370,2018-01-06,17527.0
371,2018-01-07,16477.6
372,2018-01-08,15170.1
373,2018-01-09,14595.4
374,2018-01-10,14973.3
375,2018-01-11,13405.8
376,2018-01-12,13980.6
377,2018-01-13,14360.2
378,2018-01-14,13772.0
379,2018-01-15,13819.8
380,2018-01-16,11490.5
381,2018-01-17,11188.6
382,2018-01-18,11474.9
383,2018-01-19,11607.4
384,2018-01-20,12899.2
385,2018-01-21,11600.1
386,2018-01-22,10931.4
387,2018-01-23,10868.4
388,2018-01-24,11359.4
389,2018-01-25,11259.4
390,2018-01-26,11171.4
391,2018-01-27,11440.7
392,2018-01-28,11786.3
393,2018-01-29,11296.4
394,2018-01-30,10106.3
395,2018-01-31,10221.1
396,2018-02-01,9170.54
397,2018-02-02,8830.75
398,2018-02-03,9174.91
399,2018-02-04,8277.01
400,2018-02-05,6955.27
401,2018-02-06,7754.0
402,2018-02-07,7621.3
403,2018-02-08,8265.59
404,2018-02-09,8736.98
405,2018-02-10,8621.9
406,2018-02-11,8129.97
407,2018-02-12,8926.57
408,2018-02-13,8598.31
409,2018-02-14,9494.63
410,2018-02-15,10166.4
411,2018-02-16,10233.9
412,2018-02-17,11112.7
413,2018-02-18,10551.8
414,2018-02-19,11225.3
415,2018-02-20,11403.7
416,2018-02-21,10690.4
417,2018-02-22,10005.0
418,2018-02-23,10301.1
419,2018-02-24,9813.07
420,2018-02-25,9664.73
421,2018-02-26,10366.7
422,2018-02-27,10725.6
423,2018-02-28,10397.9
424,2018-03-01,10951.0
425,2018-03-02,11086.4
426,2018-03-03,11489.7
427,2018-03-04,11512.6
428,2018-03-05,11573.3
429,2018-03-06,10779.9
430,2018-03-07,9965.57
431,2018-03-08,9395.01
432,2018-03-09,9337.55
433,2018-03-10,8866.0
434,2018-03-11,9578.63
435,2018-03-12,9205.12
436,2018-03-13,9194.85
437,2018-03-14,8269.81
438,2018-03-15,8300.86
439,2018-03-16,8338.35
440,2018-03-17,7916.88
441,2018-03-18,8223.68
442,2018-03-19,8630.65
443,2018-03-20,8913.47
444,2018-03-21,8929.28
445,2018-03-22,8728.47
446,2018-03-23,8879.62
447,2018-03-24,8668.12
448,2018-03-25,8495.78
449,2018-03-26,8209.4
450,2018-03-27,7833.04
451,2018-03-28,7954.48
452,2018-03-29,7165.7
453,2018-03-30,6890.52
454,2018-03-31,6973.53
455,2018-04-01,6844.23
456,2018-04-02,7083.8
457,2018-04-03,7456.11
458,2018-04-04,6853.84
459,2018-04-05,6811.47
460,2018-04-06,6636.32
461,2018-04-07,6911.09
462,2018-04-08,7023.52
463,2018-04-09,6770.73
464,2018-04-10,6834.76
465,2018-04-11,6968.32
466,2018-04-12,7889.25
467,2018-04-13,7895.96
468,2018-04-14,7986.24
469,2018-04-15,8329.11
470,2018-04-16,8058.67
471,2018-04-17,7902.09
472,2018-04-18,8163.42
473,2018-04-19,8294.31
474,2018-04-20,8845.83
475,2018-04-21,8895.58
476,2018-04-22,8802.46
477,2018-04-23,8930.88
478,2018-04-24,9697.5
479,2018-04-25,8845.74
480,2018-04-26,9281.51
481,2018-04-27,8987.05
482,2018-04-28,9348.48
483,2018-04-29,9419.08
484,2018-04-30,9240.55
485,2018-05-01,9119.01
486,2018-05-02,9235.92
487,2018-05-03,9743.86
488,2018-05-04,9700.76
489,2018-05-05,9858.15
490,2018-05-06,9654.8
491,2018-05-07,9373.01
492,2018-05-08,9234.82
493,2018-05-09,9325.18
494,2018-05-10,9043.94
495,2018-05-11,8441.49
496,2018-05-12,8504.89
497,2018-05-13,8723.94
498,2018-05-14,8716.79
499,2018-05-15,8510.38
500,2018-05-16,8368.83
501,2018-05-17,8094.32
502,2018-05-18,8250.97
503,2018-05-19,8247.18
504,2018-05-20,8513.25
505,2018-05-21,8418.99
506,2018-05-22,8041.78
507,2018-05-23,7557.82
508,2018-05-24,7587.34
509,2018-05-25,7480.14
510,2018-05-26,7355.88
511,2018-05-27,7368.22
512,2018-05-28,7135.99
513,2018-05-29,7472.59
514,2018-05-30,7406.52
515,2018-05-31,7494.17
516,2018-06-01,7541.45
517,2018-06-02,7643.45
518,2018-06-03,7720.25
519,2018-06-04,7514.47
520,2018-06-05,7633.76
521,2018-06-06,7653.98
522,2018-06-07,7678.24
523,2018-06-08,7624.92
524,2018-06-09,7531.98
525,2018-06-10,6786.02
526,2018-06-11,6906.92
527,2018-06-12,6582.36
528,2018-06-13,6349.9
529,2018-06-14,6675.35
530,2018-06-15,6456.58
531,2018-06-16,6550.16
532,2018-06-17,6499.27
533,2018-06-18,6734.82
534,2018-06-19,6769.94
535,2018-06-20,6776.55
536,2018-06-21,6729.74
537,2018-06-22,6083.69
538,2018-06-23,6162.48
539,2018-06-24,6173.23
540,2018-06-25,6249.18
541,2018-06-26,6093.67
542,2018-06-27,6157.13
543,2018-06-28,5903.44
544,2018-06-29,6218.3
545,2018-06-30,6404.0
546,2018-07-01,6385.82
547,2018-07-02,6614.18
548,2018-07-03,6529.59
549,2018-07-04,6597.55
550,2018-07-05,6639.14
551,2018-07-06,6673.5
552,2018-07-07,6856.93
553,2018-07-08,6773.88
554,2018-07-09,6741.75
555,2018-07-10,6329.95
556,2018-07-11,6394.71
557,2018-07-12,6228.81
558,2018-07-13,6238.05
559,2018-07-14,6276.12
560,2018-07-15,6359.64
561,2018-07-16,6741.75
562,2018-07-17,7321.04
563,2018-07-18,7370.78
564,2018-07-19,7466.86
565,2018-07-20,7354.13
566,2018-07-21,7419.29
567,2018-07-22,7418.49
568,2018-07-23,7711.11
569,2018-07-24,8424.27
570,2018-07-25,8181.39
571,2018-07-26,7951.58
572,2018-07-27,8165.01
573,2018-07-28,8192.15
574,2018-07-29,8218.46
575,2018-07-30,8180.48
576,2018-07-31,7780.44
577,2018-08-01,7624.91
578,2018-08-02,7567.15
579,2018-08-03,7434.39
580,2018-08-04,7032.85
581,2018-08-05,7068.48
582,2018-08-06,6951.8
583,2018-08-07,6753.12
584,2018-08-08,6305.8
585,2018-08-09,6568.23
586,2018-08-10,6184.71
587,2018-08-11,6295.73
588,2018-08-12,6322.69
589,2018-08-13,6297.57
590,2018-08-14,6199.71
591,2018-08-15,6308.52
592,2018-08-16,6334.73
593,2018-08-17,6580.63
594,2018-08-18,6423.76
595,2018-08-19,6506.07
596,2018-08-20,6308.53
597,2018-08-21,6488.76
598,2018-08-22,6376.71
599,2018-08-23,6534.88
600,2018-08-24,6719.96
601,2018-08-25,6763.19
602,2018-08-26,6707.26
603,2018-08-27,6884.64
604,2018-08-28,7096.28
605,2018-08-29,7047.16
606,2018-08-30,6978.23
607,2018-08-31,7037.58
608,2018-09-01,7193.25
609,2018-09-02,7272.72
610,2018-09-03,7260.06
611,2018-09-04,7361.66
612,2018-09-05,6792.83
613,2018-09-06,6529.17
614,2018-09-07,6467.07
615,2018-09-08,6225.98
616,2018-09-09,6300.86
617,2018-09-10,6329.7
618,2018-09-11,6321.2
619,2018-09-12,6351.8
620,2018-09-13,6517.31
621,2018-09-14,6512.71
622,2018-09-15,6543.2
623,2018-09-16,6517.18
624,2018-09-17,6281.2
625,2018-09-18,6371.3
626,2018-09-19,6398.54
627,2018-09-20,6519.67
628,2018-09-21,6734.95
629,2018-09-22,6721.98
630,2018-09-23,6710.63
631,2018-09-24,6595.41
632,2018-09-25,6446.47
633,2018-09-26,6495.0
634,2018-09-27,6676.75
635,2018-09-28,6644.13
636,2018-09-29,6601.96
637,2018-09-30,6625.56
638,2018-10-01,6589.62
639,2018-10-02,6556.1
640,2018-10-03,6502.59
641,2018-10-04,6576.69
642,2018-10-05,6622.48
643,2018-10-06,6588.31
644,2018-10-07,6602.95
645,2018-10-08,6652.23
646,2018-10-09,6642.64
647,2018-10-10,6585.53
648,2018-10-11,6256.24
649,2018-10-12,6274.58
650,2018-10-13,6285.99
651,2018-10-14,6290.93
652,2018-10-15,6596.54
653,2018-10-16,6596.11
654,2018-10-17,6544.43
655,2018-10-18,6476.71
656,2018-10-19,6465.41
657,2018-10-20,6489.19
658,2018-10-21,6482.35
659,2018-10-22,6487.16
660,2018-10-23,6475.74
661,2018-10-24,6495.84
662,2018-10-25,6476.29
663,2018-10-26,6474.75
664,2018-10-27,6480.38
665,2018-10-28,6486.39
666,2018-10-29,6332.63
667,2018-10-30,6334.27
668,2018-10-31,6317.61
669,2018-11-01,6377.78
670,2018-11-02,6388.44
671,2018-11-03,6361.26
672,2018-11-04,6376.13
673,2018-11-05,6419.66
674,2018-11-06,6461.01
675,2018-11-07,6530.14
676,2018-11-08,6453.72
677,2018-11-09,6385.62
678,2018-11-10,6409.22
679,2018-11-11,6411.27
680,2018-11-12,6371.27
681,2018-11-13,6359.49
682,2018-11-14,5738.35
683,2018-11-15,5648.03
684,2018-11-16,5575.55
685,2018-11-17,5554.33
686,2018-11-18,5623.54
687,2018-11-19,4871.49
688,2018-11-20,4451.87
689,2018-11-21,4602.17
690,2018-11-22,4365.94
691,2018-11-23,4347.11
692,2018-11-24,3880.76
693,2018-11-25,4009.97
694,2018-11-26,3779.13
695,2018-11-27,3820.72
696,2018-11-28,4257.42
697,2018-11-29,4278.85
698,2018-11-30,4017.27
699,2018-12-01,4214.67
700,2018-12-02,4139.88
701,2018-12-03,3894.13
702,2018-12-04,3956.89
703,2018-12-05,3753.99
704,2018-12-06,3521.1
705,2018-12-07,3419.94
706,2018-12-08,3476.11
707,2018-12-09,3614.23
708,2018-12-10,3502.66
709,2018-12-11,3424.59
710,2018-12-12,3486.95
711,2018-12-13,3313.68
712,2018-12-14,3242.48
713,2018-12-15,3236.76
714,2018-12-16,3252.84
715,2018-12-17,3545.86
716,2018-12-18,3696.06
717,2018-12-19,3745.95
718,2018-12-20,4134.44
719,2018-12-21,3896.54
720,2018-12-22,4014.18
721,2018-12-23,3998.98
722,2018-12-24,4078.6
723,2018-12-25,3815.49
724,2018-12-26,3857.3
725,2018-12-27,3654.83
726,2018-12-28,3923.92
727,2018-12-29,3820.41
728,2018-12-30,3865.95
729,2018-12-31,3742.7
730,2019-01-01,3843.52
731,2019-01-02,3943.41
732,2019-01-03,3836.74
733,2019-01-04,3857.72
734,2019-01-05,3845.19
735,2019-01-06,4076.63
736,2019-01-07,4025.25
737,2019-01-08,4030.85
738,2019-01-09,4035.3
739,2019-01-10,3678.92
740,2019-01-11,3687.37
741,2019-01-12,3661.3
742,2019-01-13,3552.95
743,2019-01-14,3706.05
744,2019-01-15,3630.68
745,2019-01-16,3655.01
746,2019-01-17,3678.56
747,2019-01-18,3657.84
748,2019-01-19,3728.57
749,2019-01-20,3601.01
750,2019-01-21,3576.03
751,2019-01-22,3604.58
752,2019-01-23,3585.12
753,2019-01-24,3600.87
754,2019-01-25,3599.77
755,2019-01-26,3602.46
756,2019-01-27,3583.97
757,2019-01-28,3470.45
758,2019-01-29,3448.12
759,2019-01-30,3486.18
760,2019-01-31,3457.79
761,2019-02-01,3487.95
762,2019-02-02,3521.06
763,2019-02-03,3464.01
764,2019-02-04,3459.15
765,2019-02-05,3466.36
766,2019-02-06,3413.77
767,2019-02-07,3399.47
768,2019-02-08,3666.78
769,2019-02-09,3671.2
770,2019-02-10,3690.19
771,2019-02-11,3648.43
772,2019-02-12,3653.53
773,2019-02-13,3632.07
774,2019-02-14,3616.88
775,2019-02-15,3620.81
776,2019-02-16,3629.79
777,2019-02-17,3673.84
778,2019-02-18,3915.71
779,2019-02-19,3947.09
780,2019-02-20,3999.82
781,2019-02-21,3954.12
782,2019-02-22,4005.53
783,2019-02-23,4142.53
784,2019-02-24,3810.43
785,2019-02-25,3882.7
786,2019-02-26,3854.36
787,2019-02-27,3851.05
788,2019-02-28,3854.79
789,2019-03-01,3859.58
790,2019-03-02,3864.42
791,2019-03-03,3847.18
792,2019-03-04,3761.56
793,2019-03-05,3896.38
794,2019-03-06,3903.94
795,2019-03-07,3911.48
796,2019-03-08,3901.13
797,2019-03-09,3963.31
798,2019-03-10,3951.6
799,2019-03-11,3905.23
800,2019-03-12,3909.16
801,2019-03-13,3906.72
802,2019-03-14,3924.37
803,2019-03-15,3960.91
804,2019-03-16,4048.73
805,2019-03-17,4025.23
806,2019-03-18,4032.51
807,2019-03-19,4071.19
808,2019-03-20,4087.48
809,2019-03-21,4029.33
810,2019-03-22,4023.97
811,2019-03-23,4035.83
812,2019-03-24,4022.17
813,2019-03-25,3963.07
814,2019-03-26,3985.08
815,2019-03-27,4087.07
816,2019-03-28,4069.11
817,2019-03-29,4098.37
818,2019-03-30,4106.66
819,2019-03-31,4105.4
820,2019-04-01,4158.18
821,2019-04-02,4879.88
822,2019-04-03,4973.02
823,2019-04-04,4922.8
824,2019-04-05,5036.68
825,2019-04-06,5059.82
826,2019-04-07,5198.9
827,2019-04-08,5289.77
828,2019-04-09,5204.96
829,2019-04-10,5324.55
830,2019-04-11,5064.49
831,2019-04-12,5089.54
832,2019-04-13,5096.59
833,2019-04-14,5167.72
834,2019-04-15,5067.11
835,2019-04-16,5235.56
836,2019-04-17,5251.94
837,2019-04-18,5298.39
838,2019-04-19,5303.81
839,2019-04-20,5337.89
840,2019-04-21,5314.53
841,2019-04-22,5399.37
842,2019-04-23,5572.36
843,2019-04-24,5464.87
844,2019-04-25,5210.52
845,2019-04-26,5279.35
846,2019-04-27,5268.29
847,2019-04-28,5285.14
848,2019-04-29,5247.35
849,2019-04-30,5350.73
850,2019-05-01,5402.7
851,2019-05-02,5505.28
852,2019-05-03,5768.29
853,2019-05-04,5831.17
854,2019-05-05,5795.71
855,2019-05-06,5746.81
856,2019-05-07,5829.5
857,2019-05-08,5982.46
858,2019-05-09,6174.53
859,2019-05-10,6378.85
860,2019-05-11,7204.77
861,2019-05-12,6972.37
862,2019-05-13,7814.92
863,2019-05-14,7994.42
864,2019-05-15,8205.17
865,2019-05-16,7884.91
866,2019-05-17,7343.9
867,2019-05-18,7271.21
868,2019-05-19,8197.69
869,2019-05-20,7978.31
870,2019-05-21,7963.33
871,2019-05-22,7680.07
872,2019-05-23,7881.85
873,2019-05-24,7987.37
874,2019-05-25,8052.54
875,2019-05-26,8673.22
876,2019-05-27,8805.78
877,2019-05-28,8719.96
878,2019-05-29,8659.49
879,2019-05-30,8319.47
880,2019-05-31,8574.5
881,2019-06-01,8564.02
882,2019-06-02,8742.96
883,2019-06-03,8209.0
884,2019-06-04,7707.77
885,2019-06-05,7824.23
886,2019-06-06,7822.02
887,2019-06-07,8043.95
888,2019-06-08,7954.13
889,2019-06-09,7688.08
890,2019-06-10,8000.33
891,2019-06-11,7927.71
892,2019-06-12,8145.86
893,2019-06-13,8230.92
894,2019-06-14,8693.83
895,2019-06-15,8838.38
896,2019-06-16,8994.49
897,2019-06-17,9320.35
898,2019-06-18,9081.76
899,2019-06-19,9273.52
900,2019-06-20,9527.16
901,2019-06-21,10144.56
902,2019-06-22,10701.69
903,2019-06-23,10855.37
904,2019-06-24,11011.1
905,2019-06-25,11790.92
906,2019-06-26,13016.23
907,2019-06-27,11182.81
908,2019-06-28,12407.33
909,2019-06-29,11959.37
910,2019-06-30,10817.16
911,2019-07-01,10583.13
912,2019-07-02,10801.68
913,2019-07-03,11961.27
914,2019-07-04,11215.44
915,2019-07-05,10978.46
916,2019-07-06,11208.55
917,2019-07-07,11450.85
918,2019-07-08,12285.96
919,2019-07-09,12573.81
920,2019-07-10,12156.51
921,2019-07-11,11358.66
922,2019-07-12,11815.99
923,2019-07-13,11392.38
924,2019-07-14,10256.06
925,2019-07-15,10895.09
926,2019-07-16,9477.64
927,2019-07-17,9693.8
928,2019-07-18,10666.48
929,2019-07-19,10530.73
930,2019-07-20,10767.14
931,2019-07-21,10599.11
932,2019-07-22,10343.11
933,2019-07-23,9900.77
934,2019-07-24,9811.93
935,2019-07-25,9911.84
936,2019-07-26,9870.3
937,2019-07-27,9477.68
938,2019-07-28,9552.86
939,2019-07-29,9519.15
940,2019-07-30,9607.42
941,2019-07-31,10085.63
942,2019-08-01,10399.67
943,2019-08-02,10518.17
944,2019-08-03,10821.73
945,2019-08-04,10970.18
946,2019-08-05,11805.65
947,2019-08-06,11478.17
948,2019-08-07,11941.97
949,2019-08-08,11966.41
950,2019-08-09,11862.94
951,2019-08-10,11354.02
952,2019-08-11,11523.58
953,2019-08-12,11382.62
954,2019-08-13,10895.83
955,2019-08-14,10051.7
956,2019-08-15,10311.55
957,2019-08-16,10374.34
958,2019-08-17,10231.74
959,2019-08-18,10345.81
960,2019-08-19,10916.05
961,2019-08-20,10763.23
962,2019-08-21,10138.05
963,2019-08-22,10131.06
964,2019-08-23,10407.96
965,2019-08-24,10159.96
966,2019-08-25,10138.52
967,2019-08-26,10370.82
968,2019-08-27,10185.5
969,2019-08-28,9754.42
970,2019-08-29,9510.2
971,2019-08-30,9598.17
972,2019-08-31,9630.66
973,2019-09-01,9757.97
974,2019-09-02,10346.76
975,2019-09-03,10623.54
976,2019-09-04,10594.49
977,2019-09-05,10575.53
978,2019-09-06,10353.3
979,2019-09-07,10517.25
980,2019-09-08,10441.28
981,2019-09-09,10334.97
982,2019-09-10,10115.98
983,2019-09-11,10178.37
984,2019-09-12,10410.13
985,2019-09-13,10360.55
986,2019-09-14,10358.05
987,2019-09-15,10347.71
988,2019-09-16,10276.79
989,2019-09-17,10241.27
990,2019-09-18,10198.25
991,2019-09-19,10266.42
992,2019-09-20,10181.64
993,2019-09-21,10019.72
994,2019-09-22,10070.39
995,2019-09-23,9729.32
996,2019-09-24,8620.57
997,2019-09-25,8486.99
998,2019-09-26,8118.97
999,2019-09-27,8251.85
1000,2019-09-28,8245.92
